field_site_id,date,min_temp_c,max_temp_c
LENO,2018-09-05,22.95000000000001,29.049999999999976
LENO,2018-09-06,21.45000000000001,31.04999999999998
LENO,2018-09-07,20.849999999999984,32.34999999999999
LENO,2018-09-08,21.649999999999995,32.65
LENO,2018-09-09,22.450000000000006,32.049999999999976
LENO,2018-09-10,20.95000000000001,29.45000000000001
LENO,2018-09-11,20.95000000000001,31.15
LENO,2018-09-12,21.549999999999976,32.65
LENO,2018-09-13,22.549999999999972,33.34999999999999
LENO,2018-09-14,22.749999999999964,33.34999999999999
LENO,2018-09-15,22.549999999999972,34.049999999999976
LENO,2018-09-16,21.45000000000001,34.34999999999999
LENO,2018-09-17,21.349999999999984,34.95000000000001
LENO,2018-09-18,20.749999999999964,34.34999999999999
LENO,2018-09-19,20.65,34.45000000000001
LENO,2018-09-20,21.45000000000001,33.95000000000001
LENO,2018-09-21,21.349999999999984,33.34999999999999
LENO,2018-09-22,20.349999999999987,32.84999999999999
LENO,2018-09-23,21.049999999999976,32.549999999999976
LENO,2018-09-24,22.15,31.249999999999964
LENO,2018-09-25,22.049999999999976,31.249999999999964
LENO,2018-09-26,21.349999999999984,30.049999999999976
LENO,2018-09-27,20.450000000000006,29.150000000000002
LENO,2018-09-28,18.24999999999996,27.15
LENO,2018-09-29,18.749999999999964,29.45000000000001
LENO,2018-09-30,19.849999999999987,31.349999999999987
LENO,2018-10-01,19.950000000000006,30.84999999999999
LENO,2018-10-02,19.24999999999996,31.749999999999968
LENO,2018-10-03,19.24999999999996,32.34999999999999
LENO,2018-10-04,19.549999999999976,32.249999999999964
LENO,2018-10-05,18.049999999999972,32.249999999999964
LENO,2018-10-06,18.450000000000006,31.749999999999968
LENO,2018-10-07,18.549999999999972,31.450000000000014
LENO,2018-10-08,19.549999999999976,30.84999999999999
LENO,2018-10-09,21.45000000000001,29.150000000000002
LENO,2018-10-10,17.049999999999972,28.549999999999976
LENO,2018-10-11,10.049999999999967,26.15
LENO,2018-10-12,10.14999999999999,25.95000000000001
LENO,2018-10-13,12.049999999999969,27.450000000000014
LENO,2018-10-14,15.74999999999996,30.749999999999964
LENO,2018-10-15,16.450000000000006,31.04999999999998
LENO,2018-10-16,15.349999999999982,24.249999999999964
LENO,2018-10-17,12.950000000000003,21.74999999999996
LENO,2018-10-18,12.34999999999998,25.65
LENO,2018-10-19,12.749999999999957,29.749999999999968
LENO,2018-10-20,8.749999999999956,26.15
LENO,2018-10-21,3.349999999999976,19.149999999999995
LENO,2018-10-22,4.149999999999988,22.95000000000001
LENO,2018-10-23,7.349999999999978,20.450000000000006
LENO,2018-10-24,8.14999999999999,24.15
LENO,2018-10-25,13.74999999999996,19.24999999999996
LENO,2018-10-26,9.349999999999978,17.549999999999972
LENO,2018-10-27,8.249999999999956,20.65
LENO,2018-10-28,8.64999999999999,27.249999999999964
LENO,2018-10-29,11.450000000000003,27.450000000000014
LENO,2018-10-30,12.149999999999991,27.749999999999964
LENO,2018-10-31,16.649999999999995,28.549999999999976
LENO,2018-11-01,12.049999999999969,20.65
LENO,2018-11-02,5.749999999999955,17.24999999999996
LENO,2018-11-03,6.249999999999955,22.749999999999964
LENO,2018-11-04,9.749999999999957,21.45000000000001
LENO,2018-11-05,13.549999999999969,25.749999999999964
LENO,2018-11-06,12.749999999999957,23.249999999999964
LENO,2018-11-07,13.34999999999998,22.849999999999987
LENO,2018-11-08,13.149999999999991,17.549999999999972
LENO,2018-11-09,3.0499999999999647,19.24999999999996
LENO,2018-11-10,2.249999999999953,12.450000000000003
LENO,2018-11-11,3.2499999999999534,17.049999999999972
LENO,2018-11-12,8.14999999999999,15.149999999999993
LENO,2018-11-13,2.949999999999999,8.950000000000001
LENO,2018-11-14,-1.0500000000000027,5.049999999999965
LENO,2018-11-15,-2.0500000000000034,9.549999999999967
LENO,2018-11-16,-1.950000000000037,17.24999999999996
LENO,2018-11-17,0.4499999999999979,19.45000000000001
LENO,2018-11-18,2.4499999999999984,20.95000000000001
LENO,2018-11-19,3.849999999999976,21.74999999999996
LENO,2018-11-20,0.24999999999995234,15.149999999999993
LENO,2018-11-21,0.4499999999999979,15.549999999999969
